filename,snapshot,bearing_id,cv_score,cv_flag
2004.02.17.10.02.39_b4_ch1,2004.02.17.10.02.39,b4_ch1,0.00753049599006772,0
2004.02.17.10.12.39_b1_ch1,2004.02.17.10.12.39,b1_ch1,0.007283888291567564,0
2004.02.17.10.12.39_b2_ch1,2004.02.17.10.12.39,b2_ch1,0.0063425893895328045,0
2004.02.17.10.12.39_b3_ch1,2004.02.17.10.12.39,b3_ch1,0.01029039453715086,0
2004.02.17.10.12.39_b4_ch1,2004.02.17.10.12.39,b4_ch1,0.008106202818453312,0
2004.02.17.10.22.39_b1_ch1,2004.02.17.10.22.39,b1_ch1,0.007467178162187338,0
2004.02.17.10.22.39_b2_ch1,2004.02.17.10.22.39,b2_ch1,0.005166655872017145,0
2004.02.17.10.22.39_b3_ch1,2004.02.17.10.22.39,b3_ch1,0.008955255150794983,0
2004.02.17.10.22.39_b4_ch1,2004.02.17.10.22.39,b4_ch1,0.008317911066114902,0
2004.02.17.10.32.39_b1_ch1,2004.02.17.10.32.39,b1_ch1,0.0071805925108492374,0
2004.02.17.10.32.39_b2_ch1,2004.02.17.10.32.39,b2_ch1,0.004901190288364887,0
2004.02.17.10.32.39_b3_ch1,2004.02.17.10.32.39,b3_ch1,0.010144599713385105,0
2004.02.17.10.32.39_b4_ch1,2004.02.17.10.32.39,b4_ch1,0.007720734924077988,0
2004.02.17.10.42.39_b1_ch1,2004.02.17.10.42.39,b1_ch1,0.007687177509069443,0
2004.02.17.10.42.39_b2_ch1,2004.02.17.10.42.39,b2_ch1,0.004549062345176935,0
2004.02.17.10.42.39_b3_ch1,2004.02.17.10.42.39,b3_ch1,0.008217687718570232,0
2004.02.17.10.42.39_b4_ch1,2004.02.17.10.42.39,b4_ch1,0.008613361977040768,0
2004.02.17.10.52.39_b1_ch1,2004.02.17.10.52.39,b1_ch1,0.006372466683387756,0
2004.02.17.10.52.39_b2_ch1,2004.02.17.10.52.39,b2_ch1,0.005829245317727327,0
2004.02.17.10.52.39_b3_ch1,2004.02.17.10.52.39,b3_ch1,0.011386602185666561,0
2004.02.17.10.52.39_b4_ch1,2004.02.17.10.52.39,b4_ch1,0.010065722279250622,0
2004.02.17.11.02.39_b1_ch1,2004.02.17.11.02.39,b1_ch1,0.007165940944105387,0
2004.02.17.11.02.39_b2_ch1,2004.02.17.11.02.39,b2_ch1,0.005151115823537111,0
2004.02.17.11.02.39_b3_ch1,2004.02.17.11.02.39,b3_ch1,0.009669465012848377,0
2004.02.17.11.02.39_b4_ch1,2004.02.17.11.02.39,b4_ch1,0.005330756306648254,0
2004.02.17.11.12.39_b1_ch1,2004.02.17.11.12.39,b1_ch1,0.006995528936386108,0
2004.02.17.11.12.39_b2_ch1,2004.02.17.11.12.39,b2_ch1,0.008733839727938175,0
2004.02.17.11.12.39_b3_ch1,2004.02.17.11.12.39,b3_ch1,0.010019457899034023,0
2004.02.17.11.12.39_b4_ch1,2004.02.17.11.12.39,b4_ch1,0.009619132615625858,0
2004.02.17.11.22.39_b1_ch1,2004.02.17.11.22.39,b1_ch1,0.007397305220365524,0
2004.02.17.11.22.39_b2_ch1,2004.02.17.11.22.39,b2_ch1,0.005509413778781891,0
2004.02.17.11.22.39_b3_ch1,2004.02.17.11.22.39,b3_ch1,0.010721663944423199,0
2004.02.17.11.22.39_b4_ch1,2004.02.17.11.22.39,b4_ch1,0.00587301142513752,0
2004.02.17.11.32.39_b1_ch1,2004.02.17.11.32.39,b1_ch1,0.00915744062513113,0
2004.02.17.11.32.39_b2_ch1,2004.02.17.11.32.39,b2_ch1,0.004377039149403572,0
2004.02.17.11.32.39_b3_ch1,2004.02.17.11.32.39,b3_ch1,0.007502392400056124,0
2004.02.17.11.32.39_b4_ch1,2004.02.17.11.32.39,b4_ch1,0.010167605243623257,0
2004.02.17.11.42.39_b1_ch1,2004.02.17.11.42.39,b1_ch1,0.006839057430624962,0
2004.02.17.11.42.39_b2_ch1,2004.02.17.11.42.39,b2_ch1,0.005164430011063814,0
2004.02.17.11.42.39_b3_ch1,2004.02.17.11.42.39,b3_ch1,0.010910947807133198,0
2004.02.17.11.42.39_b4_ch1,2004.02.17.11.42.39,b4_ch1,0.00859962310642004,0
2004.02.17.11.52.39_b1_ch1,2004.02.17.11.52.39,b1_ch1,0.006686451379209757,0
2004.02.17.11.52.39_b2_ch1,2004.02.17.11.52.39,b2_ch1,0.006375424563884735,0
2004.02.17.11.52.39_b3_ch1,2004.02.17.11.52.39,b3_ch1,0.0069223991595208645,0
2004.02.17.11.52.39_b4_ch1,2004.02.17.11.52.39,b4_ch1,0.007254207041114569,0
2004.02.17.12.02.39_b1_ch1,2004.02.17.12.02.39,b1_ch1,0.007360787596553564,0
2004.02.17.12.02.39_b2_ch1,2004.02.17.12.02.39,b2_ch1,0.005364981945604086,0
2004.02.17.12.02.39_b3_ch1,2004.02.17.12.02.39,b3_ch1,0.011257919482886791,0
2004.02.17.12.02.39_b4_ch1,2004.02.17.12.02.39,b4_ch1,0.008494140580296516,0
2004.02.17.12.12.39_b1_ch1,2004.02.17.12.12.39,b1_ch1,0.007070779334753752,0
2004.02.17.12.12.39_b2_ch1,2004.02.17.12.12.39,b2_ch1,0.00532769039273262,0
2004.02.17.12.12.39_b3_ch1,2004.02.17.12.12.39,b3_ch1,0.010244506411254406,0
2004.02.17.12.12.39_b4_ch1,2004.02.17.12.12.39,b4_ch1,0.010195008479058743,0
2004.02.17.12.22.39_b1_ch1,2004.02.17.12.22.39,b1_ch1,0.005810432601720095,0
2004.02.17.12.22.39_b2_ch1,2004.02.17.12.22.39,b2_ch1,0.0063512432388961315,0
2004.02.17.12.22.39_b3_ch1,2004.02.17.12.22.39,b3_ch1,0.011295544914901257,0
2004.02.17.12.22.39_b4_ch1,2004.02.17.12.22.39,b4_ch1,0.006939551327377558,0
2004.02.17.12.32.39_b1_ch1,2004.02.17.12.32.39,b1_ch1,0.007318408694118261,0
2004.02.17.12.32.39_b2_ch1,2004.02.17.12.32.39,b2_ch1,0.0045067062601447105,0
2004.02.17.12.32.39_b3_ch1,2004.02.17.12.32.39,b3_ch1,0.007099987473338842,0
2004.02.17.12.32.39_b4_ch1,2004.02.17.12.32.39,b4_ch1,0.008851402439177036,0
2004.02.17.12.42.39_b1_ch1,2004.02.17.12.42.39,b1_ch1,0.006187435705214739,0
2004.02.17.12.42.39_b2_ch1,2004.02.17.12.42.39,b2_ch1,0.005899010691791773,0
2004.02.17.12.42.39_b3_ch1,2004.02.17.12.42.39,b3_ch1,0.012709531001746655,1
2004.02.17.12.42.39_b4_ch1,2004.02.17.12.42.39,b4_ch1,0.007858926430344582,0
2004.02.17.12.52.39_b1_ch1,2004.02.17.12.52.39,b1_ch1,0.005956287961453199,0
2004.02.17.12.52.39_b2_ch1,2004.02.17.12.52.39,b2_ch1,0.006581585854291916,0
2004.02.17.12.52.39_b3_ch1,2004.02.17.12.52.39,b3_ch1,0.010754183866083622,0
2004.02.17.12.52.39_b4_ch1,2004.02.17.12.52.39,b4_ch1,0.006368682254105806,0
2004.02.17.13.02.39_b1_ch1,2004.02.17.13.02.39,b1_ch1,0.005387551616877317,0
2004.02.17.13.02.39_b2_ch1,2004.02.17.13.02.39,b2_ch1,0.006718164775520563,0
2004.02.17.13.02.39_b3_ch1,2004.02.17.13.02.39,b3_ch1,0.012159396894276142,0
2004.02.17.13.02.39_b4_ch1,2004.02.17.13.02.39,b4_ch1,0.009239752776920795,0
2004.02.17.13.12.39_b1_ch1,2004.02.17.13.12.39,b1_ch1,0.005684823263436556,0
2004.02.17.13.12.39_b2_ch1,2004.02.17.13.12.39,b2_ch1,0.004701992031186819,0
2004.02.17.13.12.39_b3_ch1,2004.02.17.13.12.39,b3_ch1,0.010511343367397785,0
2004.02.17.13.12.39_b4_ch1,2004.02.17.13.12.39,b4_ch1,0.00796710979193449,0
2004.02.17.13.22.39_b1_ch1,2004.02.17.13.22.39,b1_ch1,0.007159712258726358,0
2004.02.17.13.22.39_b2_ch1,2004.02.17.13.22.39,b2_ch1,0.004690788220614195,0
2004.02.17.13.22.39_b3_ch1,2004.02.17.13.22.39,b3_ch1,0.008727164007723331,0
2004.02.17.13.22.39_b4_ch1,2004.02.17.13.22.39,b4_ch1,0.00759829580783844,0
2004.02.17.13.32.39_b1_ch1,2004.02.17.13.32.39,b1_ch1,0.007096158806234598,0
2004.02.17.13.32.39_b2_ch1,2004.02.17.13.32.39,b2_ch1,0.005643006879836321,0
2004.02.17.13.32.39_b3_ch1,2004.02.17.13.32.39,b3_ch1,0.0071761892177164555,0
2004.02.17.13.32.39_b4_ch1,2004.02.17.13.32.39,b4_ch1,0.005607491824775934,0
2004.02.17.13.42.39_b1_ch1,2004.02.17.13.42.39,b1_ch1,0.0055386521853506565,0
2004.02.17.13.42.39_b2_ch1,2004.02.17.13.42.39,b2_ch1,0.005950687453150749,0
2004.02.17.13.42.39_b3_ch1,2004.02.17.13.42.39,b3_ch1,0.006379628088325262,0
2004.02.17.13.42.39_b4_ch1,2004.02.17.13.42.39,b4_ch1,0.009497464634478092,0
2004.02.17.13.52.39_b1_ch1,2004.02.17.13.52.39,b1_ch1,0.00583807984367013,0
2004.02.17.13.52.39_b2_ch1,2004.02.17.13.52.39,b2_ch1,0.004457136150449514,0
2004.02.17.13.52.39_b3_ch1,2004.02.17.13.52.39,b3_ch1,0.011696831323206425,0
2004.02.17.13.52.39_b4_ch1,2004.02.17.13.52.39,b4_ch1,0.005721154157072306,0
2004.02.17.14.02.39_b1_ch1,2004.02.17.14.02.39,b1_ch1,0.0066253119148314,0
2004.02.17.14.02.39_b2_ch1,2004.02.17.14.02.39,b2_ch1,0.007390005048364401,0
2004.02.17.14.02.39_b3_ch1,2004.02.17.14.02.39,b3_ch1,0.011280961334705353,0
2004.02.17.14.02.39_b4_ch1,2004.02.17.14.02.39,b4_ch1,0.0066229975782334805,0
2004.02.17.14.12.39_b1_ch1,2004.02.17.14.12.39,b1_ch1,0.005904963240027428,0
2004.02.17.14.12.39_b2_ch1,2004.02.17.14.12.39,b2_ch1,0.006630502641201019,0
2004.02.17.14.12.39_b3_ch1,2004.02.17.14.12.39,b3_ch1,0.008539757691323757,0
2004.02.17.14.12.39_b4_ch1,2004.02.17.14.12.39,b4_ch1,0.008866783231496811,0
2004.02.17.14.22.39_b1_ch1,2004.02.17.14.22.39,b1_ch1,0.006476944778114557,0
2004.02.17.14.22.39_b2_ch1,2004.02.17.14.22.39,b2_ch1,0.006569409742951393,0
2004.02.17.14.22.39_b3_ch1,2004.02.17.14.22.39,b3_ch1,0.00725801894441247,0
2004.02.17.14.22.39_b4_ch1,2004.02.17.14.22.39,b4_ch1,0.008529980666935444,0
2004.02.17.14.32.39_b1_ch1,2004.02.17.14.32.39,b1_ch1,0.006768073420971632,0
2004.02.17.14.32.39_b2_ch1,2004.02.17.14.32.39,b2_ch1,0.007114273961633444,0
2004.02.17.14.32.39_b3_ch1,2004.02.17.14.32.39,b3_ch1,0.00929178111255169,0
2004.02.17.14.32.39_b4_ch1,2004.02.17.14.32.39,b4_ch1,0.00915480311959982,0
2004.02.17.14.42.39_b1_ch1,2004.02.17.14.42.39,b1_ch1,0.008233129978179932,0
2004.02.17.14.42.39_b2_ch1,2004.02.17.14.42.39,b2_ch1,0.007190890610218048,0
2004.02.17.14.42.39_b3_ch1,2004.02.17.14.42.39,b3_ch1,0.009349188767373562,0
2004.02.17.14.42.39_b4_ch1,2004.02.17.14.42.39,b4_ch1,0.008210801519453526,0
2004.02.17.14.52.39_b1_ch1,2004.02.17.14.52.39,b1_ch1,0.007313530892133713,0
2004.02.17.14.52.39_b2_ch1,2004.02.17.14.52.39,b2_ch1,0.0054679508320987225,0
2004.02.17.14.52.39_b3_ch1,2004.02.17.14.52.39,b3_ch1,0.013163511641323566,1
2004.02.17.14.52.39_b4_ch1,2004.02.17.14.52.39,b4_ch1,0.013139707036316395,1
2004.02.17.15.02.39_b1_ch1,2004.02.17.15.02.39,b1_ch1,0.006886760238558054,0
2004.02.17.15.02.39_b2_ch1,2004.02.17.15.02.39,b2_ch1,0.004782772157341242,0
2004.02.17.15.02.39_b3_ch1,2004.02.17.15.02.39,b3_ch1,0.012395660392940044,1
2004.02.17.15.02.39_b4_ch1,2004.02.17.15.02.39,b4_ch1,0.007269356865435839,0
2004.02.17.15.12.39_b1_ch1,2004.02.17.15.12.39,b1_ch1,0.005501199048012495,0
2004.02.17.15.12.39_b2_ch1,2004.02.17.15.12.39,b2_ch1,0.005377935711294413,0
2004.02.17.15.12.39_b3_ch1,2004.02.17.15.12.39,b3_ch1,0.008519540540874004,0
2004.02.17.15.12.39_b4_ch1,2004.02.17.15.12.39,b4_ch1,0.007306298706680536,0
2004.02.17.15.22.39_b1_ch1,2004.02.17.15.22.39,b1_ch1,0.008226077072322369,0
2004.02.17.15.22.39_b2_ch1,2004.02.17.15.22.39,b2_ch1,0.004560345783829689,0
2004.02.17.15.22.39_b3_ch1,2004.02.17.15.22.39,b3_ch1,0.010140344500541687,0
2004.02.17.15.22.39_b4_ch1,2004.02.17.15.22.39,b4_ch1,0.00818528700619936,0
2004.02.17.15.32.39_b1_ch1,2004.02.17.15.32.39,b1_ch1,0.006506187841296196,0
2004.02.17.15.32.39_b2_ch1,2004.02.17.15.32.39,b2_ch1,0.006689330562949181,0
2004.02.17.15.32.39_b3_ch1,2004.02.17.15.32.39,b3_ch1,0.011941369622945786,0
2004.02.17.15.32.39_b4_ch1,2004.02.17.15.32.39,b4_ch1,0.008543450385332108,0
2004.02.17.15.42.39_b1_ch1,2004.02.17.15.42.39,b1_ch1,0.006928459275513887,0
2004.02.17.15.42.39_b2_ch1,2004.02.17.15.42.39,b2_ch1,0.007382155861705542,0
2004.02.17.15.42.39_b3_ch1,2004.02.17.15.42.39,b3_ch1,0.010779320262372494,0
2004.02.17.15.42.39_b4_ch1,2004.02.17.15.42.39,b4_ch1,0.007982167415320873,0
2004.02.17.15.52.39_b1_ch1,2004.02.17.15.52.39,b1_ch1,0.009368653409183025,0
2004.02.17.15.52.39_b2_ch1,2004.02.17.15.52.39,b2_ch1,0.0053943139500916,0
2004.02.17.15.52.39_b3_ch1,2004.02.17.15.52.39,b3_ch1,0.011528079397976398,0
2004.02.17.15.52.39_b4_ch1,2004.02.17.15.52.39,b4_ch1,0.006698066834360361,0
2004.02.17.16.02.39_b1_ch1,2004.02.17.16.02.39,b1_ch1,0.006641128566116095,0
2004.02.17.16.02.39_b2_ch1,2004.02.17.16.02.39,b2_ch1,0.004656392615288496,0
2004.02.17.16.02.39_b3_ch1,2004.02.17.16.02.39,b3_ch1,0.010335403494536877,0
2004.02.17.16.02.39_b4_ch1,2004.02.17.16.02.39,b4_ch1,0.008069136179983616,0
2004.02.17.16.12.39_b1_ch1,2004.02.17.16.12.39,b1_ch1,0.0067254104651510715,0
2004.02.17.16.12.39_b2_ch1,2004.02.17.16.12.39,b2_ch1,0.006934205535799265,0
2004.02.17.16.12.39_b3_ch1,2004.02.17.16.12.39,b3_ch1,0.013301506638526917,1
2004.02.17.16.12.39_b4_ch1,2004.02.17.16.12.39,b4_ch1,0.008186272345483303,0
2004.02.17.16.22.39_b1_ch1,2004.02.17.16.22.39,b1_ch1,0.006483069155365229,0
2004.02.17.16.22.39_b2_ch1,2004.02.17.16.22.39,b2_ch1,0.007310742978006601,0
2004.02.17.16.22.39_b3_ch1,2004.02.17.16.22.39,b3_ch1,0.013289261609315872,1
2004.02.17.16.22.39_b4_ch1,2004.02.17.16.22.39,b4_ch1,0.008693049661815166,0
2004.02.17.16.32.39_b1_ch1,2004.02.17.16.32.39,b1_ch1,0.006795230787247419,0
2004.02.17.16.32.39_b2_ch1,2004.02.17.16.32.39,b2_ch1,0.0051289149560034275,0
2004.02.17.16.32.39_b3_ch1,2004.02.17.16.32.39,b3_ch1,0.008107060566544533,0
2004.02.17.16.32.39_b4_ch1,2004.02.17.16.32.39,b4_ch1,0.0076096137054264545,0
2004.02.17.16.42.39_b1_ch1,2004.02.17.16.42.39,b1_ch1,0.0061670891009271145,0
2004.02.17.16.42.39_b2_ch1,2004.02.17.16.42.39,b2_ch1,0.004170656204223633,0
2004.02.17.16.42.39_b3_ch1,2004.02.17.16.42.39,b3_ch1,0.008169872686266899,0
2004.02.17.16.42.39_b4_ch1,2004.02.17.16.42.39,b4_ch1,0.006673847790807486,0
2004.02.17.16.52.39_b1_ch1,2004.02.17.16.52.39,b1_ch1,0.006865447852760553,0
2004.02.17.16.52.39_b2_ch1,2004.02.17.16.52.39,b2_ch1,0.008529700338840485,0
2004.02.17.16.52.39_b3_ch1,2004.02.17.16.52.39,b3_ch1,0.010623837821185589,0
2004.02.17.16.52.39_b4_ch1,2004.02.17.16.52.39,b4_ch1,0.008306861855089664,0
2004.02.17.17.02.39_b1_ch1,2004.02.17.17.02.39,b1_ch1,0.00539590185508132,0
2004.02.17.17.02.39_b2_ch1,2004.02.17.17.02.39,b2_ch1,0.007483605295419693,0
2004.02.17.17.02.39_b3_ch1,2004.02.17.17.02.39,b3_ch1,0.012195621617138386,0
2004.02.17.17.02.39_b4_ch1,2004.02.17.17.02.39,b4_ch1,0.009175590239465237,0
2004.02.17.17.12.39_b1_ch1,2004.02.17.17.12.39,b1_ch1,0.004370168317109346,0
2004.02.17.17.12.39_b2_ch1,2004.02.17.17.12.39,b2_ch1,0.004608266055583954,0
2004.02.17.17.12.39_b3_ch1,2004.02.17.17.12.39,b3_ch1,0.010235725902020931,0
2004.02.17.17.12.39_b4_ch1,2004.02.17.17.12.39,b4_ch1,0.006933361757546663,0
2004.02.17.17.22.39_b1_ch1,2004.02.17.17.22.39,b1_ch1,0.005697173532098532,0
2004.02.17.17.22.39_b2_ch1,2004.02.17.17.22.39,b2_ch1,0.007356245536357164,0
2004.02.17.17.22.39_b3_ch1,2004.02.17.17.22.39,b3_ch1,0.009081981144845486,0
2004.02.17.17.22.39_b4_ch1,2004.02.17.17.22.39,b4_ch1,0.01027861051261425,0
2004.02.17.17.32.39_b1_ch1,2004.02.17.17.32.39,b1_ch1,0.007505662273615599,0
2004.02.17.17.32.39_b2_ch1,2004.02.17.17.32.39,b2_ch1,0.006781420204788446,0
2004.02.17.17.32.39_b3_ch1,2004.02.17.17.32.39,b3_ch1,0.008174409158527851,0
2004.02.17.17.32.39_b4_ch1,2004.02.17.17.32.39,b4_ch1,0.00810252409428358,0
2004.02.17.17.42.39_b1_ch1,2004.02.17.17.42.39,b1_ch1,0.009452243335545063,0
2004.02.17.17.42.39_b2_ch1,2004.02.17.17.42.39,b2_ch1,0.005372864659875631,0
2004.02.17.17.42.39_b3_ch1,2004.02.17.17.42.39,b3_ch1,0.010896023362874985,0
2004.02.17.17.42.39_b4_ch1,2004.02.17.17.42.39,b4_ch1,0.00650748098269105,0
2004.02.17.17.52.39_b1_ch1,2004.02.17.17.52.39,b1_ch1,0.006836244370788336,0
2004.02.17.17.52.39_b2_ch1,2004.02.17.17.52.39,b2_ch1,0.0039119659923017025,0
2004.02.17.17.52.39_b3_ch1,2004.02.17.17.52.39,b3_ch1,0.01363594550639391,1
2004.02.17.17.52.39_b4_ch1,2004.02.17.17.52.39,b4_ch1,0.006948608905076981,0
2004.02.17.18.02.39_b1_ch1,2004.02.17.18.02.39,b1_ch1,0.0069895293563604355,0
2004.02.17.18.02.39_b2_ch1,2004.02.17.18.02.39,b2_ch1,0.005971396341919899,0
2004.02.17.18.02.39_b3_ch1,2004.02.17.18.02.39,b3_ch1,0.010922704823315144,0
2004.02.17.18.02.39_b4_ch1,2004.02.17.18.02.39,b4_ch1,0.008485834114253521,0
2004.02.17.18.12.39_b1_ch1,2004.02.17.18.12.39,b1_ch1,0.009616700001060963,0
2004.02.17.18.12.39_b2_ch1,2004.02.17.18.12.39,b2_ch1,0.00795940961688757,0
2004.02.17.18.12.39_b3_ch1,2004.02.17.18.12.39,b3_ch1,0.013063403777778149,1
2004.02.17.18.12.39_b4_ch1,2004.02.17.18.12.39,b4_ch1,0.00904246885329485,0
2004.02.17.18.22.39_b1_ch1,2004.02.17.18.22.39,b1_ch1,0.008147121407091618,0
2004.02.17.18.22.39_b2_ch1,2004.02.17.18.22.39,b2_ch1,0.005250004585832357,0
2004.02.17.18.22.39_b3_ch1,2004.02.17.18.22.39,b3_ch1,0.011145353317260742,0
2004.02.17.18.22.39_b4_ch1,2004.02.17.18.22.39,b4_ch1,0.007911979220807552,0
2004.02.17.18.32.39_b1_ch1,2004.02.17.18.32.39,b1_ch1,0.00932172778993845,0
2004.02.17.18.32.39_b2_ch1,2004.02.17.18.32.39,b2_ch1,0.005931153427809477,0
2004.02.17.18.32.39_b3_ch1,2004.02.17.18.32.39,b3_ch1,0.011125284247100353,0
2004.02.17.18.32.39_b4_ch1,2004.02.17.18.32.39,b4_ch1,0.005089405924081802,0
2004.02.17.18.42.39_b1_ch1,2004.02.17.18.42.39,b1_ch1,0.009491796605288982,0
2004.02.17.18.42.39_b2_ch1,2004.02.17.18.42.39,b2_ch1,0.005223484709858894,0
2004.02.17.18.42.39_b3_ch1,2004.02.17.18.42.39,b3_ch1,0.010856774635612965,0
2004.02.17.18.42.39_b4_ch1,2004.02.17.18.42.39,b4_ch1,0.008468244224786758,0
2004.02.17.18.52.39_b1_ch1,2004.02.17.18.52.39,b1_ch1,0.013696346431970596,1
2004.02.17.18.52.39_b2_ch1,2004.02.17.18.52.39,b2_ch1,0.007089065853506327,0
2004.02.17.18.52.39_b3_ch1,2004.02.17.18.52.39,b3_ch1,0.009239784441888332,0
2004.02.17.18.52.39_b4_ch1,2004.02.17.18.52.39,b4_ch1,0.008403658866882324,0
2004.02.17.19.02.39_b1_ch1,2004.02.17.19.02.39,b1_ch1,0.009276140481233597,0
2004.02.17.19.02.39_b2_ch1,2004.02.17.19.02.39,b2_ch1,0.005974046885967255,0
2004.02.17.19.02.39_b3_ch1,2004.02.17.19.02.39,b3_ch1,0.008054623380303383,0
2004.02.17.19.02.39_b4_ch1,2004.02.17.19.02.39,b4_ch1,0.009293067269027233,0
2004.02.17.19.12.39_b1_ch1,2004.02.17.19.12.39,b1_ch1,0.008263700641691685,0
2004.02.17.19.12.39_b2_ch1,2004.02.17.19.12.39,b2_ch1,0.006773630157113075,0
2004.02.17.19.12.39_b3_ch1,2004.02.17.19.12.39,b3_ch1,0.009226243011653423,0
2004.02.17.19.12.39_b4_ch1,2004.02.17.19.12.39,b4_ch1,0.009582387283444405,0
2004.02.17.19.22.39_b1_ch1,2004.02.17.19.22.39,b1_ch1,0.00880261231213808,0
2004.02.17.19.22.39_b2_ch1,2004.02.17.19.22.39,b2_ch1,0.0042312354780733585,0
2004.02.17.19.22.39_b3_ch1,2004.02.17.19.22.39,b3_ch1,0.009961690753698349,0
2004.02.17.19.22.39_b4_ch1,2004.02.17.19.22.39,b4_ch1,0.006336485501378775,0
2004.02.17.19.32.39_b1_ch1,2004.02.17.19.32.39,b1_ch1,0.007292330265045166,0
2004.02.17.19.32.39_b2_ch1,2004.02.17.19.32.39,b2_ch1,0.006127913016825914,0
2004.02.17.19.32.39_b3_ch1,2004.02.17.19.32.39,b3_ch1,0.008422319777309895,0
2004.02.17.19.32.39_b4_ch1,2004.02.17.19.32.39,b4_ch1,0.009700358845293522,0
2004.02.17.19.42.39_b1_ch1,2004.02.17.19.42.39,b1_ch1,0.008535944856703281,0
2004.02.17.19.42.39_b2_ch1,2004.02.17.19.42.39,b2_ch1,0.008094643242657185,0
2004.02.17.19.42.39_b3_ch1,2004.02.17.19.42.39,b3_ch1,0.010980132035911083,0
2004.02.17.19.42.39_b4_ch1,2004.02.17.19.42.39,b4_ch1,0.007081177551299334,0
2004.02.17.19.52.39_b1_ch1,2004.02.17.19.52.39,b1_ch1,0.008318432606756687,0
2004.02.17.19.52.39_b2_ch1,2004.02.17.19.52.39,b2_ch1,0.005762534681707621,0
2004.02.17.19.52.39_b3_ch1,2004.02.17.19.52.39,b3_ch1,0.011375180445611477,0
2004.02.17.19.52.39_b4_ch1,2004.02.17.19.52.39,b4_ch1,0.011647696606814861,0
2004.02.17.20.02.39_b1_ch1,2004.02.17.20.02.39,b1_ch1,0.00923756044358015,0
2004.02.17.20.02.39_b2_ch1,2004.02.17.20.02.39,b2_ch1,0.007963416166603565,0
2004.02.17.20.02.39_b3_ch1,2004.02.17.20.02.39,b3_ch1,0.00970467273145914,0
2004.02.17.20.02.39_b4_ch1,2004.02.17.20.02.39,b4_ch1,0.006341753993183374,0
2004.02.17.20.12.39_b1_ch1,2004.02.17.20.12.39,b1_ch1,0.0072576794773340225,0
2004.02.17.20.12.39_b2_ch1,2004.02.17.20.12.39,b2_ch1,0.00885841716080904,0
2004.02.17.20.12.39_b3_ch1,2004.02.17.20.12.39,b3_ch1,0.008650350384414196,0
2004.02.17.20.12.39_b4_ch1,2004.02.17.20.12.39,b4_ch1,0.004948060028254986,0
2004.02.17.20.22.39_b1_ch1,2004.02.17.20.22.39,b1_ch1,0.008469617925584316,0
2004.02.17.20.22.39_b2_ch1,2004.02.17.20.22.39,b2_ch1,0.005441749002784491,0
2004.02.17.20.22.39_b3_ch1,2004.02.17.20.22.39,b3_ch1,0.01093127578496933,0
2004.02.17.20.22.39_b4_ch1,2004.02.17.20.22.39,b4_ch1,0.0071304067969322205,0
2004.02.17.20.32.39_b1_ch1,2004.02.17.20.32.39,b1_ch1,0.006646495312452316,0
2004.02.17.20.32.39_b2_ch1,2004.02.17.20.32.39,b2_ch1,0.005466217640787363,0
2004.02.17.20.32.39_b3_ch1,2004.02.17.20.32.39,b3_ch1,0.009971464984118938,0
2004.02.17.20.32.39_b4_ch1,2004.02.17.20.32.39,b4_ch1,0.011588461697101593,0
2004.02.17.20.42.39_b1_ch1,2004.02.17.20.42.39,b1_ch1,0.007733161095529795,0
2004.02.17.20.42.39_b2_ch1,2004.02.17.20.42.39,b2_ch1,0.0067592510022223,0
2004.02.17.20.42.39_b3_ch1,2004.02.17.20.42.39,b3_ch1,0.009126003831624985,0
2004.02.17.20.42.39_b4_ch1,2004.02.17.20.42.39,b4_ch1,0.007107265293598175,0
2004.02.17.20.52.39_b1_ch1,2004.02.17.20.52.39,b1_ch1,0.009708830155432224,0
2004.02.17.20.52.39_b2_ch1,2004.02.17.20.52.39,b2_ch1,0.007014381233602762,0
2004.02.17.20.52.39_b3_ch1,2004.02.17.20.52.39,b3_ch1,0.010977860540151596,0
2004.02.17.20.52.39_b4_ch1,2004.02.17.20.52.39,b4_ch1,0.008572819642722607,0
2004.02.17.21.02.39_b1_ch1,2004.02.17.21.02.39,b1_ch1,0.008692813105881214,0
2004.02.17.21.02.39_b2_ch1,2004.02.17.21.02.39,b2_ch1,0.007320326287299395,0
2004.02.17.21.02.39_b3_ch1,2004.02.17.21.02.39,b3_ch1,0.010822377167642117,0
2004.02.17.21.02.39_b4_ch1,2004.02.17.21.02.39,b4_ch1,0.009439483284950256,0
2004.02.17.21.12.39_b1_ch1,2004.02.17.21.12.39,b1_ch1,0.008726883679628372,0
2004.02.17.21.12.39_b2_ch1,2004.02.17.21.12.39,b2_ch1,0.008045193739235401,0
2004.02.17.21.12.39_b3_ch1,2004.02.17.21.12.39,b3_ch1,0.008620805107057095,0
2004.02.17.21.12.39_b4_ch1,2004.02.17.21.12.39,b4_ch1,0.007971778512001038,0
2004.02.17.21.22.39_b1_ch1,2004.02.17.21.22.39,b1_ch1,0.008765672333538532,0
2004.02.17.21.22.39_b2_ch1,2004.02.17.21.22.39,b2_ch1,0.0066758557222783566,0
2004.02.17.21.22.39_b3_ch1,2004.02.17.21.22.39,b3_ch1,0.009171816520392895,0
2004.02.17.21.22.39_b4_ch1,2004.02.17.21.22.39,b4_ch1,0.005841858685016632,0
