snapshot,b1_ch1_score,b1_ch1_flag,b2_ch1_score,b2_ch1_flag,b3_ch1_score,b3_ch1_flag,b4_ch1_score,b4_ch1_flag,composite_score,composite_flag
2004.02.16.09.32.39,-0.02185082412039341,0,-0.13702861763845864,0,-0.16910894298088885,0,-0.20056611028589338,0,-0.02185082412039341,0
2004.02.16.09.42.39,0.06110522047704803,1,-0.03947974461579884,0,-0.1865994040488655,0,-0.1987772150680704,0,0.06110522047704803,1
2004.02.16.09.52.39,0.0027121872876437747,1,-0.10075817398584924,0,-0.20302579477783889,0,-0.16713382696234846,0,0.0027121872876437747,1
2004.02.16.10.02.39,0.02017898323696854,1,-0.09621355030651352,0,0.01371572399544252,1,-0.14533344632202344,0,0.02017898323696854,1
2004.02.16.10.12.39,0.006974275504079808,1,-0.12054406745319574,0,-0.19342262383941017,0,-0.20247690571895044,0,0.006974275504079808,1
2004.02.16.10.22.39,0.014099296184976295,1,-0.12188741610891657,0,-0.09681289638607071,0,-0.19415887996667547,0,0.014099296184976295,1
2004.02.16.10.32.39,0.04151681410366559,1,-0.10189074915950763,0,-0.08663988674852663,0,-0.08372811118419321,0,0.04151681410366559,1
2004.02.16.10.42.39,0.02236894531571898,1,-0.13348072120160842,0,-0.2037983004261018,0,-0.10758745403746839,0,0.02236894531571898,1
2004.02.16.10.52.39,0.04498859333848193,1,-0.17667145346430502,0,-0.1284888256956797,0,-0.13266073068685874,0,0.04498859333848193,1
2004.02.16.11.02.39,-0.010484344751163555,0,-0.005265985631877079,0,-0.19908933046041005,0,-0.0604143190824753,0,-0.005265985631877079,0
2004.02.16.11.12.39,0.03390114538723943,1,-0.08360861511374812,0,-0.19895740081412683,0,-0.18495482429083582,0,0.03390114538723943,1
2004.02.16.11.22.39,-0.03557402420256017,0,-0.1363194481829803,0,-0.13323820536398506,0,-0.16802494227766496,0,-0.03557402420256017,0
2004.02.16.11.32.39,0.010217094535190041,1,-0.1766479183775399,0,-0.20383962117294702,0,-0.19291506396612018,0,0.010217094535190041,1
2004.02.16.11.42.39,0.017676380347083742,1,-0.18369027611828076,0,-0.14545776152233963,0,-0.15521474437702343,0,0.017676380347083742,1
2004.02.16.11.52.39,0.03625889935399096,1,-0.12898236568259513,0,-0.1880259845281682,0,-0.17173082974964127,0,0.03625889935399096,1
2004.02.16.12.02.39,0.019288359466140603,1,-0.13827912261643405,0,-0.1577617758646797,0,-0.18131275125200613,0,0.019288359466140603,1
2004.02.16.12.12.39,0.02959227946689602,1,-0.13320596281474856,0,-0.15808546826458197,0,-0.16957113079883146,0,0.02959227946689602,1
2004.02.16.12.22.39,0.02216035071001743,1,-0.13798221825710028,0,-0.11083256313511153,0,-0.12646377180173235,0,0.02216035071001743,1
2004.02.16.12.32.39,0.04225801909410187,1,-0.1129265900837279,0,-0.16566557407212534,0,-0.16774488550500588,0,0.04225801909410187,1
2004.02.16.12.42.39,0.008825388155386693,1,-0.08938224462089933,0,-0.17795553426356403,0,-0.15035424523098834,0,0.008825388155386693,1
2004.02.16.12.52.39,0.025775472992260795,1,-0.14303917579355474,0,-0.16943187500967105,0,-0.13249038935194646,0,0.025775472992260795,1
2004.02.16.13.02.39,-0.0003534098637303362,0,-0.11004149247860467,0,-0.11633292003298484,0,-0.172825068721847,0,-0.0003534098637303362,0
2004.02.16.13.12.39,0.00013103483330845211,1,-0.12174458395181731,0,-0.15656199059088538,0,-0.10904009519405816,0,0.00013103483330845211,1
2004.02.16.13.22.39,0.03313547207880618,1,-0.17389446678502407,0,-0.20651174133113603,0,-0.14527155209022335,0,0.03313547207880618,1
2004.02.16.13.32.39,-0.001619663996317744,0,-0.10401581208448119,0,-0.17054693496009943,0,-0.158369967829869,0,-0.001619663996317744,0
2004.02.16.13.42.39,0.033938402136544976,1,-0.08932152267733101,0,-0.13306995061320026,0,-0.07275903044462273,0,0.033938402136544976,1
2004.02.16.13.52.39,0.04563962515399811,1,-0.0922462601253285,0,-0.15289986121388427,0,-0.09011577398268128,0,0.04563962515399811,1
2004.02.16.14.02.39,0.03672831750095973,1,-0.14411704068802006,0,-0.14009780292468188,0,-0.19834323122650455,0,0.03672831750095973,1
2004.02.16.14.12.39,-0.027746242461825443,0,-0.15968660617211639,0,-0.1855243609946458,0,-0.17797801833265997,0,-0.027746242461825443,0
2004.02.16.14.22.39,0.024927450986387267,1,-0.1580134091506875,0,-0.14744577964118594,0,-0.12736402883995335,0,0.024927450986387267,1
2004.02.16.14.32.39,0.05643574231939352,1,-0.08550062383720197,0,-0.09063570775384422,0,-0.12975971484679089,0,0.05643574231939352,1
2004.02.16.14.42.39,0.07480134532252303,1,0.000781732622435749,1,-0.0912684490117982,0,-0.09076956727616364,0,0.07480134532252303,1
2004.02.16.14.52.39,-0.03143670293393752,0,-0.16119824952701667,0,-0.12600644171464176,0,-0.14997236597211117,0,-0.03143670293393752,0
2004.02.16.15.02.39,0.06805910964704187,1,-0.12315907885391392,0,-0.10538845914468042,0,-0.1279429458987943,0,0.06805910964704187,1
2004.02.16.15.12.39,0.05209576348442557,1,-0.1034216418434466,0,-0.17134216659419127,0,-0.15483012054255785,0,0.05209576348442557,1
2004.02.16.15.22.39,0.02627553079222511,1,-0.1141760547442291,0,-0.1765409518055131,0,-0.19760964203199982,0,0.02627553079222511,1
2004.02.16.15.32.39,0.04708019719063716,1,-0.12138386459253497,0,-0.07586340074606979,0,-0.17783789274466066,0,0.04708019719063716,1
2004.02.16.15.42.39,0.04171967414818056,1,-0.04446086452976117,0,-0.1574698783075742,0,-0.14977396621410172,0,0.04171967414818056,1
2004.02.16.15.52.39,0.01568377615411698,1,-0.12785083360757526,0,-0.10621578235524304,0,-0.14804093043998118,0,0.01568377615411698,1
2004.02.16.16.02.39,0.044565525864619815,1,-0.14775058974887684,0,-0.06509979330238913,0,-0.16433509547527325,0,0.044565525864619815,1
2004.02.16.16.12.39,0.03949148296064142,1,-0.13470513148990632,0,-0.13192067591880202,0,-0.15061512749728417,0,0.03949148296064142,1
2004.02.16.16.22.39,0.020531893017228908,1,-0.1219446484129984,0,-0.18561961257506576,0,-0.14852774463976082,0,0.020531893017228908,1
2004.02.16.16.32.39,0.04967236198444158,1,-0.13520988822856428,0,-0.1869278958842135,0,-0.1623776630520546,0,0.04967236198444158,1
2004.02.16.16.42.39,0.0484107020443828,1,-0.07005030097440135,0,-0.1133185058182461,0,-0.07987562059597753,0,0.0484107020443828,1
2004.02.16.16.52.39,0.06696564924163262,1,-0.11070478741809442,0,-0.15979452868518762,0,-0.08855143860613013,0,0.06696564924163262,1
2004.02.16.17.02.39,0.05440570757985641,1,-0.13371269801769292,0,-0.17462263851802018,0,-0.09508356337498619,0,0.05440570757985641,1
2004.02.16.17.12.39,0.0811910393430938,1,-0.10114199130646273,0,-0.16640938136901207,0,-0.10295185574854304,0,0.0811910393430938,1
2004.02.16.17.22.39,0.08549079075750943,1,-0.14976596120786867,0,-0.18388313010655127,0,-0.08533978849437762,0,0.08549079075750943,1
2004.02.16.17.32.39,0.024672610158422592,1,-0.11596175979426504,0,-0.15030481785339755,0,-0.09608643003298017,0,0.024672610158422592,1
2004.02.16.17.42.39,0.012326617832785325,1,-0.15188101605733134,0,-0.17861221572499675,0,-0.1434413561409748,0,0.012326617832785325,1
2004.02.16.17.52.39,0.07530108519326073,1,-0.12037583847344757,0,-0.15894954286965624,0,-0.15574663337407368,0,0.07530108519326073,1
2004.02.16.18.02.39,0.07012085351371855,1,-0.03611675153526306,0,-0.18606332102924505,0,-0.11617408722133438,0,0.07012085351371855,1
2004.02.16.18.12.39,0.04996325360486242,1,-0.10544919807578262,0,-0.15825523300046118,0,-0.11214907813388236,0,0.04996325360486242,1
2004.02.16.18.22.39,0.05325960180755496,1,-0.15951060377298976,0,-0.14034951007352375,0,-0.1293824908582965,0,0.05325960180755496,1
2004.02.16.18.32.39,0.08700983101213877,1,-0.09019396880386638,0,-0.08297849815217229,0,-0.16593265098836768,0,0.08700983101213877,1
2004.02.16.18.42.39,0.06192709811361907,1,-0.127788053529043,0,-0.18545328656376625,0,-0.16612255323803166,0,0.06192709811361907,1
2004.02.16.18.52.39,0.06306985324443726,1,-0.05648513221349816,0,-0.13851530492721964,0,-0.0990113840656644,0,0.06306985324443726,1
2004.02.16.19.02.39,0.05541663116306461,1,-0.13164141126529755,0,-0.18816713121516737,0,-0.12902326524527008,0,0.05541663116306461,1
2004.02.16.19.12.39,0.02825745442123695,1,-0.11563191507225173,0,-0.18160500004242736,0,-0.0902008135909067,0,0.02825745442123695,1
2004.02.16.19.22.39,0.08034724371056157,1,-0.08062793343161112,0,-0.01552357973697982,0,-0.15014492958672154,0,0.08034724371056157,1
2004.02.16.19.32.39,0.04492571682871205,1,-0.1183485823071746,0,-0.16864627863615078,0,-0.1503499772580726,0,0.04492571682871205,1
2004.02.16.19.42.39,0.09387810217183445,1,-0.07398662740633077,0,-0.1535944323102713,0,-0.07606509132169725,0,0.09387810217183445,1
2004.02.16.19.52.39,0.09687525054439317,1,-0.10490081612934071,0,-0.011791369215348846,0,-0.08612779129803333,0,0.09687525054439317,1
2004.02.16.20.02.39,0.04786332073167243,1,-0.10914298341595874,0,-0.16474565571406968,0,-0.10117792702204442,0,0.04786332073167243,1
2004.02.16.20.12.39,0.06545817317178859,1,-0.1533358058805308,0,-0.12869006855096454,0,-0.13006317113488874,0,0.06545817317178859,1
2004.02.16.20.22.39,0.07242409771833191,1,-0.10862386874938651,0,-0.18588093047767046,0,0.051081072676290806,1,0.07242409771833191,1
2004.02.16.20.32.39,0.10827090437113585,1,-0.08025969742813915,0,-0.16441183145199323,0,-0.0877649415557531,0,0.10827090437113585,1
2004.02.16.20.42.39,0.060808266755811746,1,-0.11210912085870911,0,-0.18226124116922826,0,-0.09314023170669061,0,0.060808266755811746,1
2004.02.16.20.52.39,0.09397451864573558,1,-0.10589259985259297,0,-0.17317066544536802,0,-0.10244521194019729,0,0.09397451864573558,1
2004.02.16.21.02.39,0.044314763854876205,1,-0.09030079980924233,0,-0.12205241738173095,0,-0.16660384737115114,0,0.044314763854876205,1
2004.02.16.21.12.39,0.04570402690501485,1,-0.10306066866032965,0,-0.16824443597645183,0,-0.1410364950305651,0,0.04570402690501485,1
2004.02.16.21.22.39,0.08435198559550694,1,-0.09041999177240306,0,-0.20862781667514252,0,-0.12518650830888506,0,0.08435198559550694,1
2004.02.16.21.32.39,0.05049451938469429,1,-0.1385609535839779,0,-0.15305402519044797,0,-0.07139555524640828,0,0.05049451938469429,1
2004.02.16.21.42.39,0.09380218818671049,1,-0.13668796178981385,0,-0.19810121834671585,0,-0.14841864306337704,0,0.09380218818671049,1
2004.02.16.21.52.39,0.0484253791657131,1,-0.14218178334468723,0,-0.1698394092673246,0,-0.06305207478952579,0,0.0484253791657131,1
2004.02.16.22.02.39,0.0834538031611105,1,-0.031990750589796724,0,-0.13915701300338734,0,-0.05714829633236296,0,0.0834538031611105,1
2004.02.16.22.12.39,0.047091284500157427,1,-0.1523525185216249,0,-0.1086664395045418,0,-0.17734897146744832,0,0.047091284500157427,1
2004.02.16.22.22.39,0.11991509251933774,1,-0.007114280286637409,0,-0.1265322649716894,0,-0.08433554614193367,0,0.11991509251933774,1
2004.02.16.22.32.39,0.1021073155944836,1,-0.14309573776928403,0,-0.15125915454427097,0,-0.010050319954999942,0,0.1021073155944836,1
2004.02.16.22.42.39,0.08992972126032361,1,-0.13002806623141822,0,-0.1765658928409633,0,-0.10467103009240936,0,0.08992972126032361,1
2004.02.16.22.52.39,0.09076325026837506,1,-0.13374214545599622,0,-0.09700996762280067,0,-0.06674701820632056,0,0.09076325026837506,1
2004.02.16.23.02.39,0.09960229944527854,1,-0.102258514639051,0,-0.15626507815857965,0,-0.11224078281226663,0,0.09960229944527854,1
2004.02.16.23.12.39,0.0960191839312673,1,-0.1261883764759701,0,-0.13927462570532456,0,-0.07183622170023607,0,0.0960191839312673,1
2004.02.16.23.22.39,0.09265255322552746,1,-0.13953674734673566,0,-0.15446131353933634,0,-0.12827294970171832,0,0.09265255322552746,1
2004.02.16.23.32.39,0.08654125159269754,1,-0.05437816542184559,0,-0.21224279167359977,0,-0.16881861952787852,0,0.08654125159269754,1
2004.02.16.23.42.39,0.10081918224354514,1,-0.060423639673497176,0,-0.13897412352541055,0,-0.07709443802498939,0,0.10081918224354514,1
2004.02.16.23.52.39,0.09793948906005745,1,-0.10788359386388435,0,-0.18295942351061006,0,-0.08790581860998009,0,0.09793948906005745,1
2004.02.17.00.02.39,0.0932480922423149,1,0.020645956769932194,1,-0.1666732523807114,0,-0.06372589232229553,0,0.0932480922423149,1
2004.02.17.00.12.39,0.11014953455916754,1,-0.08934468033084436,0,-0.11019585670002602,0,-0.07353584913477074,0,0.11014953455916754,1
2004.02.17.00.22.39,0.0904536914620514,1,-0.12733877225047124,0,-0.09212976343665702,0,-0.0644955160191576,0,0.0904536914620514,1
2004.02.17.00.32.39,0.09015361158534241,1,-0.0796778629512121,0,-0.2023336834111193,0,-0.08132332124597602,0,0.09015361158534241,1
2004.02.17.00.42.39,0.0919940319471888,1,-0.09725680966584527,0,-0.1201477323438645,0,-0.09073391384511387,0,0.0919940319471888,1
2004.02.17.00.52.39,0.09169672576037557,1,-0.09387904720399759,0,-0.14928070301312446,0,-0.039964750471546906,0,0.09169672576037557,1
2004.02.17.01.02.39,0.11794797034463789,1,-0.057024965714346676,0,-0.16210759012214898,0,-0.12125660972661995,0,0.11794797034463789,1
2004.02.17.01.12.39,0.08625085899904295,1,-0.0830612202405025,0,-0.19676136196835808,0,-0.1181311419771584,0,0.08625085899904295,1
2004.02.17.01.22.39,0.10300891117880784,1,-0.06295848115099234,0,-0.14431244209580907,0,-0.0511218455740613,0,0.10300891117880784,1
2004.02.17.01.32.39,0.09389569549349097,1,-0.1091921303551106,0,-0.12447897065169594,0,-0.08610663243130401,0,0.09389569549349097,1
2004.02.17.01.42.39,0.111168657410329,1,-0.06271481665886647,0,-0.19843256337708026,0,-0.09396432892134482,0,0.111168657410329,1
2004.02.17.01.52.39,0.08406714339385923,1,-0.13067740259862592,0,-0.19864256678969583,0,-0.11526939913516526,0,0.08406714339385923,1
2004.02.17.02.02.39,0.08586342255534563,1,-0.11438141081233644,0,-0.13535448685444984,0,-0.1465507139143406,0,0.08586342255534563,1
2004.02.17.02.12.39,0.10150581028057337,1,-0.1275355597258142,0,-0.17092493693075822,0,-0.07320738144583694,0,0.10150581028057337,1
2004.02.17.02.22.39,0.11777643519609327,1,-0.09689511109699034,0,-0.12827258752840803,0,-0.09769295297958225,0,0.11777643519609327,1
2004.02.17.02.32.39,0.08155180499122705,1,-0.14196592669190855,0,-0.14698481425899723,0,-0.07480425176696881,0,0.08155180499122705,1
2004.02.17.02.42.39,0.09292864146170121,1,-0.06382711292139587,0,-0.06279345154842719,0,-0.12769750230823268,0,0.09292864146170121,1
2004.02.17.02.52.39,0.09579330965885569,1,-0.15528613536187658,0,-0.18801668577316305,0,-0.11406058289144044,0,0.09579330965885569,1
2004.02.17.03.02.39,0.08768751539233399,1,-0.10865649739302335,0,-0.1856782225752801,0,-0.09163402370616269,0,0.08768751539233399,1
2004.02.17.03.12.39,0.09787422925372402,1,-0.11438521263495899,0,-0.19290771422472608,0,-0.091463387566117,0,0.09787422925372402,1
2004.02.17.03.22.39,0.09042370250604537,1,-0.11639212554131201,0,-0.1492690633371485,0,-0.09988513961264794,0,0.09042370250604537,1
2004.02.17.03.32.39,0.08524484552065303,1,-0.09285003858278901,0,-0.19930982934656366,0,-0.12125537251983537,0,0.08524484552065303,1
2004.02.17.03.42.39,0.08890438888760921,1,-0.0816605598587361,0,-0.07139096218105212,0,-0.09386439644298727,0,0.08890438888760921,1
2004.02.17.03.52.39,0.09159152704577711,1,-0.1504795090319559,0,-0.1941275369917575,0,-0.14924007221956515,0,0.09159152704577711,1
2004.02.17.04.02.39,0.09603281973383204,1,-0.07322756585917328,0,-0.1757546713920401,0,-0.08880482077805418,0,0.09603281973383204,1
2004.02.17.04.12.39,0.08530018639517667,1,-0.06719594795687234,0,-0.19644888601987187,0,-0.0948394366026285,0,0.08530018639517667,1
2004.02.17.04.22.39,0.08926669947041066,1,-0.129602396310234,0,-0.16987148249476597,0,-0.03159605455095016,0,0.08926669947041066,1
2004.02.17.04.32.39,0.10169581051332022,1,-0.0897877683660932,0,-0.2106857912822268,0,-0.08929930574072231,0,0.10169581051332022,1
2004.02.17.04.42.39,0.10168894731074885,1,-0.17850442948429174,0,-0.20114026683748965,0,0.0252430105333612,1,0.10168894731074885,1
2004.02.17.04.52.39,0.0991022490765312,1,-0.10187183193065502,0,-0.12295215404554805,0,-0.04959497126122514,0,0.0991022490765312,1
2004.02.17.05.02.39,0.09701977074764234,1,-0.04681469703369989,0,-0.2035543873127849,0,-0.13964058433695908,0,0.09701977074764234,1
2004.02.17.05.12.39,0.08776273351858122,1,-0.06904592728293346,0,-0.14505463297116405,0,-0.07773813593128454,0,0.08776273351858122,1
2004.02.17.05.22.39,0.09113754251954209,1,-0.088660412806155,0,-0.1322466501717845,0,-0.08506506276226056,0,0.09113754251954209,1
2004.02.17.05.32.39,0.11716739490726558,1,-0.12605842160495284,0,-0.1697051191111964,0,-0.12100628650632145,0,0.11716739490726558,1
2004.02.17.05.42.39,0.0956724584738664,1,-0.15796612969061175,0,-0.1977539355421573,0,-0.11695719014244527,0,0.0956724584738664,1
2004.02.17.05.52.39,0.09294858793263772,1,-0.10249506091553912,0,-0.1275403322575454,0,-0.07619275706889361,0,0.09294858793263772,1
2004.02.17.06.02.39,0.11223999993916733,1,-0.09676149768929249,0,-0.11621653455131115,0,-0.1027697549199203,0,0.11223999993916733,1
2004.02.17.06.12.39,0.12643989697728597,1,-0.07558627686759489,0,-0.17208908254866967,0,0.002441577928645189,1,0.12643989697728597,1
2004.02.17.06.22.39,0.09889508766172628,1,-0.051931454886175676,0,-0.09922904243777675,0,-0.11546206926365804,0,0.09889508766172628,1
2004.02.17.06.32.39,0.10974216057099717,1,-0.0648947919464663,0,-0.1616199160821321,0,-0.050902988515885705,0,0.10974216057099717,1
2004.02.17.06.42.39,0.10976284316435103,1,-0.09803079027630818,0,-0.1332902683928382,0,-0.16663709320587233,0,0.10976284316435103,1
2004.02.17.06.52.39,0.10321910722336303,1,-0.07159426703181965,0,-0.1941493124980732,0,-0.09095283940144855,0,0.10321910722336303,1
2004.02.17.07.02.39,0.10252677136316057,1,-0.15254387867615848,0,-0.11508214622551244,0,-0.09287158550349417,0,0.10252677136316057,1
2004.02.17.07.12.39,0.10185924432059501,1,-0.10965562664860434,0,-0.14234786661366283,0,-0.06943716914571163,0,0.10185924432059501,1
2004.02.17.07.22.39,0.10341397502363303,1,-0.10912493188368544,0,-0.18284421457844063,0,-0.022454072161076755,0,0.10341397502363303,1
2004.02.17.07.32.39,0.1417970267438251,1,-0.0772950898193111,0,-0.13662284306185962,0,0.011610653446780361,1,0.1417970267438251,1
2004.02.17.07.42.39,0.1411716444054193,1,-0.05696100483055677,0,-0.04128673969463903,0,-0.0040065302767325894,0,0.1411716444054193,1
2004.02.17.07.52.39,0.1392364806174453,1,-0.0485902777092323,0,-0.13755429347945836,0,0.022174548230350366,1,0.1392364806174453,1
2004.02.17.08.02.39,0.16037950621331787,1,-0.06508206581698661,0,-0.1820865905733473,0,0.013118558697863936,1,0.16037950621331787,1
2004.02.17.08.12.39,0.14195031504509215,1,-0.08015579718931282,0,-0.1208827868084445,0,0.03501876456825548,1,0.14195031504509215,1
2004.02.17.08.22.39,0.1280080995483458,1,-0.05122195655849926,0,-0.16460780131499125,0,0.0011377490016013514,1,0.1280080995483458,1
2004.02.17.08.32.39,0.14286195573012406,1,-0.10669515322897094,0,-0.19894078406664623,0,-9.438577169651463e-05,0,0.14286195573012406,1
2004.02.17.08.42.39,0.13958979548086237,1,-0.06269567224730055,0,-0.0610431088212523,0,0.06663909893333486,1,0.13958979548086237,1
2004.02.17.08.52.39,0.13916543548309157,1,-0.058334800708539136,0,-0.18199999525924132,0,0.010745635840828993,1,0.13916543548309157,1
2004.02.17.09.02.39,0.15130855847494373,1,0.06845861677566312,1,-0.0903189792041702,0,0.00475909145267317,1,0.15130855847494373,1
2004.02.17.09.12.39,0.13658963222817067,1,-0.02408988892012376,0,-0.1943683650726643,0,0.028723389319866066,1,0.13658963222817067,1
2004.02.17.09.22.39,0.13608371072511471,1,-0.023264939002346274,0,-0.02361808879476701,0,0.02595573320112521,1,0.13608371072511471,1
2004.02.17.09.32.39,0.13887510658010782,1,-0.01371450024272125,0,-0.07469953288311626,0,0.02829616254599432,1,0.13887510658010782,1
2004.02.17.09.42.39,0.14582830025418247,1,-0.023347671290464445,0,-0.17903076285230723,0,0.0161218813423486,1,0.14582830025418247,1
2004.02.17.09.52.39,0.14558557874834843,1,-0.061321601781432755,0,-0.12569457001321477,0,0.006232305676423078,1,0.14558557874834843,1
2004.02.17.10.02.39,0.1445119911076339,1,-0.061714029677980786,0,-0.1273513424854758,0,0.011775431467498265,1,0.1445119911076339,1
2004.02.17.10.12.39,0.1421370464313103,1,0.053511996241495274,1,-0.15797449021798055,0,-0.02137421443010834,0,0.1421370464313103,1
2004.02.17.10.22.39,0.13887510658010782,1,-0.07524138529414676,0,-0.11241369632082421,0,0.0193552208489004,1,0.13887510658010782,1
2004.02.17.10.32.39,0.14165418212392122,1,0.004577256152823006,1,-0.18648282983870973,0,0.026437648472759756,1,0.14165418212392122,1
2004.02.17.10.42.39,0.14071582303112717,1,-0.0588780058836752,0,-0.1315146607138562,0,0.00988871937972835,1,0.14071582303112717,1
2004.02.17.10.52.39,0.14122633048236888,1,-0.036943036982533206,0,-0.14508152556921078,0,0.026899420927314233,1,0.14122633048236888,1
2004.02.17.11.02.39,0.13986274999772208,1,0.04804369740276648,1,-0.17841997604656767,0,-0.012857501437943508,0,0.13986274999772208,1
2004.02.17.11.12.39,0.14235155450993897,1,-0.030084740147480193,0,-0.2008706617720203,0,0.03299208184061697,1,0.14235155450993897,1
2004.02.17.11.22.39,0.14071582303112717,1,-0.04246759909856468,0,-0.10543240995054881,0,-0.017048954097866886,0,0.14071582303112717,1
2004.02.17.11.32.39,0.1408804962285679,1,0.0028751518924170494,1,-0.10349680660726523,0,0.032573179246300654,1,0.1408804962285679,1
2004.02.17.11.42.39,0.14068943305491377,1,-0.019326947893696378,0,-0.15837593890334428,0,-0.007914695365881852,0,0.14068943305491377,1
2004.02.17.11.52.39,0.14015759685224105,1,-0.019502271729044618,0,-0.15221850731828535,0,0.011870158083408522,1,0.14015759685224105,1
2004.02.17.12.02.39,0.1433014288821336,1,-0.026716321032155266,0,-0.12989344130247288,0,-0.03661304718333758,0,0.1433014288821336,1
2004.02.17.12.12.39,0.1404484496986721,1,-0.06696640181863267,0,-0.18044582063956272,0,0.0013730094974582219,1,0.1404484496986721,1
2004.02.17.12.22.39,0.1554790195651785,1,-0.011077467541168007,0,-0.08137187075174313,0,0.06095275896037322,1,0.1554790195651785,1
2004.02.17.12.32.39,0.13821516198793848,1,0.02298032010393003,1,-0.20006024547623102,0,0.01706011374891414,1,0.13821516198793848,1
2004.02.17.12.42.39,0.1408804962285679,1,-0.09835031524741772,0,-0.18989378615319286,0,0.0015390455418341498,1,0.1408804962285679,1
2004.02.17.12.52.39,0.15424992266605186,1,-0.02716973903439246,0,-0.14044379746023639,0,0.029005053294348215,1,0.15424992266605186,1
2004.02.17.13.02.39,0.1379651454343257,1,-0.006193842051499865,0,-0.1301721749325801,0,0.00016778993328725456,1,0.1379651454343257,1
2004.02.17.13.12.39,0.14823695153682082,1,-0.0616153978358287,0,-0.1414002096061459,0,-0.01215660685788067,0,0.14823695153682082,1
2004.02.17.13.22.39,0.1435061550671065,1,-0.05540901657214503,0,-0.14869577579262155,0,0.019427729793214943,1,0.1435061550671065,1
2004.02.17.13.32.39,0.14353741296428868,1,-0.06082880467899432,0,-0.08170042712539227,0,-0.024678813346071915,0,0.14353741296428868,1
2004.02.17.13.42.39,0.14015759685224105,1,-0.10069170114838816,0,-0.12968332671842392,0,0.008575566377765687,1,0.14015759685224105,1
2004.02.17.13.52.39,0.14184550401403706,1,0.012478820495574583,1,-0.14100459783391278,0,0.024121068549064706,1,0.14184550401403706,1
2004.02.17.14.02.39,0.1574133093066682,1,-0.06213084221547549,0,-0.16596304108819487,0,0.013671383142110138,1,0.1574133093066682,1
2004.02.17.14.12.39,0.13677550101810843,1,-0.0424412319749935,0,-0.13823160862846312,0,0.01595123875678983,1,0.13677550101810843,1
2004.02.17.14.22.39,0.13879016557264834,1,-0.009079384267580592,0,-0.06096844302183679,0,-0.005672486570922564,0,0.13879016557264834,1
2004.02.17.14.32.39,0.13701524163074952,1,0.034220343320418234,1,-0.07195475303560117,0,0.003568660782320765,1,0.13701524163074952,1
2004.02.17.14.42.39,0.13749496623246338,1,-0.009640648694411946,0,-0.054318889933911874,0,-0.0195445877475936,0,0.13749496623246338,1
2004.02.17.14.52.39,0.14013506026655065,1,0.003954774449439147,1,-0.2008751323919789,0,0.002381009095732467,1,0.14013506026655065,1
2004.02.17.15.02.39,0.13771866357207418,1,-0.01663665572005446,0,-0.02852062409033551,0,-0.0038719636146702374,0,0.13771866357207418,1
2004.02.17.15.12.39,0.12069621360776084,1,0.003147591410814221,1,-0.06372544678445946,0,-0.01525389402220012,0,0.12069621360776084,1
2004.02.17.15.22.39,0.13651958231511463,1,-0.04543370383252754,0,-0.1464675942603867,0,-0.04451129360176154,0,0.13651958231511463,1
2004.02.17.15.32.39,0.1326982222843135,1,-0.05995203341358146,0,-0.1939381765177317,0,0.0005115997970664976,1,0.1326982222843135,1
2004.02.17.15.42.39,0.1428118185055296,1,-0.03575863384127431,0,-0.06609882685469104,0,-0.04636949401907253,0,0.1428118185055296,1
2004.02.17.15.52.39,0.14037023639158586,1,-0.048269617429634426,0,-0.14226558793424743,0,-0.04482811649322216,0,0.14037023639158586,1
2004.02.17.16.02.39,0.1571666693343743,1,-0.003354436718820075,0,-0.08218076726116508,0,0.02254759802483841,1,0.1571666693343743,1
2004.02.17.16.12.39,0.14167014907820064,1,0.017007608165868437,1,-0.04082024314402277,0,-0.03127549772553939,0,0.14167014907820064,1
2004.02.17.16.22.39,0.15989567397628934,1,-0.02693060918142942,0,-0.14356377762763778,0,0.02561717238539918,1,0.15989567397628934,1
2004.02.17.16.32.39,0.12495150719492387,1,-0.07340725743320747,0,-0.15931645101069764,0,-0.023981682082930944,0,0.12495150719492387,1
2004.02.17.16.42.39,0.14212278560071812,1,-0.05519753705303876,0,-0.11746131283106859,0,-0.021204501271953613,0,0.14212278560071812,1
2004.02.17.16.52.39,0.14795506778852552,1,0.042508551418644624,1,-0.12241323371299001,0,0.056088563855042795,1,0.14795506778852552,1
2004.02.17.17.02.39,0.1559712407333934,1,0.002107378965884754,1,-0.1310345753240475,0,0.12945405483422323,1,0.1559712407333934,1
2004.02.17.17.12.39,0.12708815117154104,1,-0.061068617510045664,0,-0.12124730878052575,0,-0.031141767973748014,0,0.12708815117154104,1
2004.02.17.17.22.39,0.17548035185643995,1,0.017654189307181323,1,-0.07002913397456845,0,-0.038251428783579344,0,0.17548035185643995,1
2004.02.17.17.32.39,0.1320536009095813,1,-0.00866406810150766,0,0.012047306481883902,1,-0.021050837945307155,0,0.1320536009095813,1
2004.02.17.17.42.39,0.1732086689893204,1,-0.0663793141312965,0,-0.13264554062459494,0,-0.05088386159789404,0,0.1732086689893204,1
2004.02.17.17.52.39,0.12283136291155494,1,-0.0037475994007706293,0,-0.13753530842732875,0,-0.021802043012286387,0,0.12283136291155494,1
2004.02.17.18.02.39,0.11893182270731562,1,-0.02720615636046675,0,-0.05647947962899502,0,-0.06307268930113019,0,0.11893182270731562,1
